ParName   Value   Gradient
sel_devs_ats(21,6)     0.556852 -1.34373e-05
sel_devs_ats(21,7)     0.553786 -2.54014e-05
sel_devs_ats(21,8)     0.537157 -5.05375e-05
sel_devs_ats(22,2)     0.459762  1.10599e-05
sel_devs_ats(22,3)     0.552739  2.73857e-05
sel_devs_ats(22,4)     0.632307 -6.38992e-06
sel_devs_ats(22,5)     0.583155    7.461e-08
sel_devs_ats(22,6)     0.558924  1.76666e-05
sel_devs_ats(22,7)     0.548287  9.16997e-06
sel_devs_ats(22,8)     0.581449  1.04482e-05
sel_devs_ats(23,2)     0.579362   2.7213e-06
sel_devs_ats(23,3)     0.530298  3.08369e-05
sel_devs_ats(23,4)     0.481313 -2.17593e-06
sel_devs_ats(23,5)     0.572595  -4.9964e-06
sel_devs_ats(23,6)     0.590081 -1.92985e-07
sel_devs_ats(23,7)     0.584684 -7.35202e-06
sel_devs_ats(23,8)     0.610718 -2.19992e-06
sel_devs_ats(24,2)     0.584098   1.1421e-05
sel_devs_ats(24,3)     0.553818  2.63635e-05
sel_devs_ats(24,4)     0.530148  1.97289e-05
sel_devs_ats(24,5)     0.602666  1.61377e-05
sel_devs_ats(24,6)      0.60852  1.86969e-05
sel_devs_ats(24,7)     0.608323   2.2683e-05
sel_devs_ats(24,8)     0.622883 -7.35942e-06
sel_devs_ats(25,2)     0.606619 -1.68982e-05
sel_devs_ats(25,3)     0.619755 -3.20816e-05
sel_devs_ats(25,4)     0.656197 -1.65435e-05
sel_devs_ats(25,5)     0.635363 -3.10916e-05
sel_devs_ats(25,6)     0.630971 -6.84897e-06
sel_devs_ats(25,7)     0.620848 -6.85085e-06
sel_devs_ats(25,8)     0.624684 -2.45149e-05
sel_devs_ats(26,2)     0.619214   5.4015e-06
sel_devs_ats(26,3)     0.642182 -4.10099e-06
sel_devs_ats(26,4)      0.67843  2.47113e-05
sel_devs_ats(26,5)     0.654496 -9.20427e-06
sel_devs_ats(26,6)     0.642748 -5.04447e-06
sel_devs_ats(26,7)     0.643556 -1.08398e-05
sel_devs_ats(26,8)     0.650162  6.39145e-06
sel_devs_ats(27,2)     0.635706  2.09485e-05
sel_devs_ats(27,3)     0.654398 -5.84083e-06
sel_devs_ats(27,4)     0.701043  8.09451e-07
sel_devs_ats(27,5)     0.673183 -2.18572e-05
sel_devs_ats(27,6)     0.663424 -4.39704e-06
sel_devs_ats(27,7)     0.666147  2.89609e-06
sel_devs_ats(27,8)     0.670427 -5.93015e-06
sel_devs_ats(28,2)     0.636708   9.8196e-06
sel_devs_ats(28,3)     0.650301  9.41879e-06
sel_devs_ats(28,4)     0.732204   3.1194e-05
sel_devs_ats(28,5)       0.6837  1.93474e-05
sel_devs_ats(28,6)     0.679161  2.07241e-05
sel_devs_ats(28,7)     0.683328  2.33269e-05
sel_devs_ats(28,8)     0.687182 -2.32617e-05
sel_devs_ats(29,2)     0.695517 -5.59947e-06
sel_devs_ats(29,3)     0.684169 -1.94042e-05
sel_devs_ats(29,4)     0.610673  3.65392e-06
sel_devs_ats(29,5)     0.675975 -1.07065e-05
sel_devs_ats(29,6)     0.698288    3.066e-06
sel_devs_ats(29,7)     0.704118  3.26949e-06
sel_devs_ats(29,8)     0.701608   1.9538e-05
sel_devs_ats(30,2)     0.683794 -1.77011e-06
sel_devs_ats(30,3)     0.680606 -1.62534e-05
sel_devs_ats(30,4)      0.63239  1.25008e-05
sel_devs_ats(30,5)     0.678345 -6.07911e-06
sel_devs_ats(30,6)     0.702576 -1.17403e-05
sel_devs_ats(30,7)     0.710861 -1.58771e-06
sel_devs_ats(30,8)     0.704052 -1.94012e-05
sel_coffs_fsh(1)     -4.10651  2.25449e-06
sel_coffs_fsh(2)     -2.16517 -4.44575e-06
sel_coffs_fsh(3)    -0.883455 -4.32766e-07
sel_coffs_fsh(4)      0.35856  8.29205e-06
sel_coffs_fsh(5)     0.338948  5.21787e-06
sel_coffs_fsh(6)     0.309982 -3.90983e-05
sel_coffs_fsh(7)     0.269755  2.52343e-05
sel_coffs_fsh(8)      0.22952  1.43125e-05
sel_coffs_fsh(9)      0.19454  1.64268e-05
sel_coffs_fsh(10)     0.166952 -4.21971e-05
sel_coffs_fsh(11)     0.145197  4.58514e-05
sel_coffs_fsh(12)     0.128357 -3.17441e-05
sel_coffs_ats(2)    -0.156113  -4.4184e-07
sel_coffs_ats(3)     -0.15869  -4.8166e-07
sel_coffs_ats(4)    0.0210115 -2.54424e-06
sel_coffs_ats(5)     0.145136 -1.30254e-06
sel_coffs_ats(6)     0.186156   3.0043e-06
sel_coffs_ats(7)     0.284342 -2.15601e-06
sel_coffs_ats(8)      0.41713   4.6075e-07
sel_slp_bts     0.988605  3.91509e-05
sel_a50_bts      6.23639  2.52198e-05
sel_age_one_bts     -3.19423  2.00685e-05
sel_slp_bts_dev(1982)    -0.705027  1.62179e-05
sel_slp_bts_dev(1983)    0.0467923  3.82092e-05
sel_slp_bts_dev(1984)   0.00881557  5.66618e-05
sel_slp_bts_dev(1985)    -0.400762   2.6743e-05
sel_slp_bts_dev(1986)    -0.342811  1.03211e-05
sel_slp_bts_dev(1987)     -0.44218  2.27796e-06
sel_slp_bts_dev(1988)    -0.545414 -5.37937e-05
sel_slp_bts_dev(1989)    -0.436878  -4.6685e-05
sel_slp_bts_dev(1990)     0.327861  2.89874e-05
sel_slp_bts_dev(1991)     0.222202  4.62379e-08
sel_slp_bts_dev(1992)      0.17168 -2.66371e-05
sel_slp_bts_dev(1993)     0.312629  -2.4675e-05
sel_slp_bts_dev(1994)     0.280555   3.7538e-06
sel_slp_bts_dev(1995)      0.23357 -6.01095e-07
sel_slp_bts_dev(1996)     -0.13676 -5.61975e-06
sel_slp_bts_dev(1997)    -0.288608  6.39082e-07
sel_slp_bts_dev(1998)     -0.51003   6.2972e-06
sel_slp_bts_dev(1999)    -0.604429  7.77446e-06
sel_slp_bts_dev(2000)    -0.338251 -3.53104e-05
sel_slp_bts_dev(2001)     -0.47998  4.18486e-05
sel_slp_bts_dev(2002)   -0.0630452 -4.52127e-05
sel_slp_bts_dev(2003)     0.173485 -3.59649e-05
sel_slp_bts_dev(2004)    0.0815677  3.11275e-05
sel_slp_bts_dev(2005)     0.208488    1.948e-05
sel_slp_bts_dev(2006)   -0.0823278 -0.000107322
sel_slp_bts_dev(2007)     0.337239  2.66689e-05
sel_slp_bts_dev(2008)     0.542489  4.84253e-06
sel_slp_bts_dev(2009)     0.239138  1.12401e-06
sel_slp_bts_dev(2010)     0.752679   1.5908e-05
sel_slp_bts_dev(2011)     0.550101  1.63095e-05
sel_slp_bts_dev(2012)     0.205374   2.3622e-05
sel_slp_bts_dev(2013)     0.298327 -3.51983e-05
sel_slp_bts_dev(2014)     0.529907  7.21434e-06
sel_slp_bts_dev(2015)     0.433462   2.6868e-06
sel_slp_bts_dev(2016)     0.428965  2.12179e-05
sel_slp_bts_dev(2017)      0.25311  5.84309e-06
sel_slp_bts_dev(2018)    -0.337387 -1.46106e-05
sel_slp_bts_dev(2019)   0.00442006 -8.53951e-06
sel_slp_bts_dev(2020)    -0.118212 -4.83864e-05
sel_slp_bts_dev(2021)    -0.207349 -3.41472e-05
sel_slp_bts_dev(2022)   -0.0373808 -2.04337e-05
sel_slp_bts_dev(2023)    -0.338568 -2.40873e-05
sel_slp_bts_dev(2024)    -0.227457  3.94996e-05
sel_a50_bts_dev(1982)  -0.00956588  1.95934e-06
sel_a50_bts_dev(1983)    -0.157331 -8.91091e-05
sel_a50_bts_dev(1984)   -0.0347058  4.04807e-05
sel_a50_bts_dev(1985)    0.0770158 -7.09905e-05
sel_a50_bts_dev(1986)     0.100213 -3.50397e-05
sel_a50_bts_dev(1987)    0.0623767   8.1877e-06
sel_a50_bts_dev(1988)   -0.0516156   2.7057e-05
sel_a50_bts_dev(1989)   -0.0982657  1.07732e-05
sel_a50_bts_dev(1990)    -0.208785 -4.87815e-05
sel_a50_bts_dev(1991)    -0.130182  3.87213e-05
sel_a50_bts_dev(1992)    -0.133047  8.00544e-05
sel_a50_bts_dev(1993)    -0.168694  6.12051e-05
sel_a50_bts_dev(1994)   -0.0883553  6.60837e-05
sel_a50_bts_dev(1995)   0.00333463  2.24626e-05
sel_a50_bts_dev(1996)     0.186063 -8.17327e-05
sel_a50_bts_dev(1997)     0.222904  1.09928e-05
sel_a50_bts_dev(1998)     0.313153  3.84577e-05
sel_a50_bts_dev(1999)      0.27704  -8.4588e-06
sel_a50_bts_dev(2000)     0.143166 -1.63496e-05
sel_a50_bts_dev(2001)      0.17809  0.000123192
sel_a50_bts_dev(2002)    0.0549416 -7.21849e-05
sel_a50_bts_dev(2003)   0.00653587 -0.000114329
sel_a50_bts_dev(2004)    0.0396847  0.000104694
sel_a50_bts_dev(2005)   -0.0185754  5.24567e-05
sel_a50_bts_dev(2006)    0.0894111 -0.000143306
sel_a50_bts_dev(2007)   -0.0850951  3.18017e-05
sel_a50_bts_dev(2008)     -0.11932  1.91614e-05
sel_a50_bts_dev(2009)   -0.0296941 -1.45377e-05
sel_a50_bts_dev(2010)    -0.211187  2.26577e-05
sel_a50_bts_dev(2011)   -0.0939343   2.3781e-05
sel_a50_bts_dev(2012)   -0.0496602  0.000143896
sel_a50_bts_dev(2013)   -0.0776474 -1.58561e-05
sel_a50_bts_dev(2014)    -0.161492 -8.03861e-05
sel_a50_bts_dev(2015)    -0.207995  3.90552e-05
sel_a50_bts_dev(2016)    -0.148298 -4.50949e-06
sel_a50_bts_dev(2017)   -0.0707331 -1.60765e-05
sel_a50_bts_dev(2018)      0.15306 -2.13269e-05
sel_a50_bts_dev(2019)   -0.0204461  4.94756e-05
sel_a50_bts_dev(2020)    0.0585141  3.44694e-06
sel_a50_bts_dev(2021)     0.129944  6.67927e-06
sel_a50_bts_dev(2022)    0.0450362  8.59668e-06
sel_a50_bts_dev(2023)     0.196519 -0.000122431
sel_a50_bts_dev(2024)     0.037623 -1.38196e-05
sel_age_one_bts_dev(1982)   -0.0344184 -1.93236e-05
sel_age_one_bts_dev(1983)   0.00515321  3.23169e-05
sel_age_one_bts_dev(1984)    0.0390263  4.86631e-06
sel_age_one_bts_dev(1985)    -0.215873 -2.46578e-06
sel_age_one_bts_dev(1986)    -0.400272  1.12145e-05
sel_age_one_bts_dev(1987)    -0.235778    1.688e-05
sel_age_one_bts_dev(1988)      -0.2897  9.20863e-06
sel_age_one_bts_dev(1989)   -0.0531053  1.98754e-05
sel_age_one_bts_dev(1990)    0.0931302 -6.84641e-06
sel_age_one_bts_dev(1991)    -0.168017 -2.12169e-05
sel_age_one_bts_dev(1992)   -0.0309173  8.64481e-06
sel_age_one_bts_dev(1993)    0.0244199 -3.92851e-06
sel_age_one_bts_dev(1994)   -0.0953286 -6.99711e-06
sel_age_one_bts_dev(1995)    -0.119706 -2.24779e-05
sel_age_one_bts_dev(1996)    -0.107008  6.92676e-06
sel_age_one_bts_dev(1997)  -0.00840276  9.14964e-06
sel_age_one_bts_dev(1998)    0.0492417 -2.18162e-05
sel_age_one_bts_dev(1999)     0.100743  1.16999e-05
sel_age_one_bts_dev(2000)     0.182081 -2.07175e-05
sel_age_one_bts_dev(2001)    0.0656373  1.13235e-06
sel_age_one_bts_dev(2002)    0.0658271 -7.24018e-06
sel_age_one_bts_dev(2003)     0.219458  1.71134e-06
sel_age_one_bts_dev(2004)    0.0429988  5.49058e-06
sel_age_one_bts_dev(2005)   -0.0319903 -1.87081e-05
sel_age_one_bts_dev(2006)    -0.038081  6.29769e-06
sel_age_one_bts_dev(2007)   -0.0616516  3.85641e-05
sel_age_one_bts_dev(2008)     0.161142 -5.13926e-06
sel_age_one_bts_dev(2009)     0.338126 -1.58443e-05
sel_age_one_bts_dev(2010)     0.303998   2.4168e-05
sel_age_one_bts_dev(2011)   -0.0991803 -1.83631e-06
sel_age_one_bts_dev(2012)   -0.0848272  9.62872e-06
sel_age_one_bts_dev(2013)     0.178424 -4.79926e-05
sel_age_one_bts_dev(2014)     0.137985  2.70147e-05
sel_age_one_bts_dev(2015)    0.0316012 -3.19414e-05
sel_age_one_bts_dev(2016)    -0.072244  7.76014e-06
sel_age_one_bts_dev(2017)   -0.0833901  2.14227e-05
sel_age_one_bts_dev(2018)   -0.0437167 -2.98192e-05
sel_age_one_bts_dev(2019)     0.232146 -2.85418e-05
sel_age_one_bts_dev(2020)    0.0899325 -1.93612e-05
sel_age_one_bts_dev(2021)   -0.0522806 -5.07487e-05
sel_age_one_bts_dev(2022)    0.0157371  1.05986e-05
sel_age_one_bts_dev(2023)   -0.0220581  1.07782e-05
sel_age_one_bts_dev(2024)   -0.0288613  4.98106e-05
rec_dev_future(2025)            0            0
rec_dev_future(2026)            0            0
rec_dev_future(2027)            0            0
rec_dev_future(2028)            0            0
rec_dev_future(2029)            0            0
