"Fleet","Model","Year","Age","Selectivity","Relative_selectivity"
"BTS","Model 26.0",2019,14,0.999771243156924,0.999856445719683
"BTS","Model 26.0",2019,15,0.999914785204292,1
"BTS","Model 26.0",2020,1,0.0334706344272512,0.0334837359931267
"BTS","Model 26.0",2020,2,0.0286056563667967,0.0286168536117165
"BTS","Model 26.0",2020,3,0.0659613058913761,0.0659871254316734
"BTS","Model 26.0",2020,4,0.144826102644166,0.144882792598114
"BTS","Model 26.0",2020,5,0.28882601071737,0.288939067224088
"BTS","Model 26.0",2020,6,0.493396839138356,0.493589971754494
"BTS","Model 26.0",2020,7,0.700202909830737,0.700476993507558
"BTS","Model 26.0",2020,8,0.848507492693004,0.848839627921439
"BTS","Model 26.0",2020,9,0.930708327892795,0.931072639375904
"BTS","Model 26.0",2020,10,0.969889251067204,0.970268899321032
"BTS","Model 26.0",2020,11,0.987219579551811,0.987606011496602
"BTS","Model 26.0",2020,12,0.994630607269422,0.995019940147209
"BTS","Model 26.0",2020,13,0.997753953319718,0.998144508783355
"BTS","Model 26.0",2020,14,0.999062179311301,0.999453246859914
"BTS","Model 26.0",2020,15,0.999608718517008,1
"BTS","Model 26.0",2021,1,0.0546725374025699,0.0547327848863677
"BTS","Model 26.0",2021,2,0.0255535066015909,0.0255816657935381
"BTS","Model 26.0",2021,3,0.05535123506213,0.0554122304502358
"BTS","Model 26.0",2021,4,0.115767787591351,0.115895360194317
"BTS","Model 26.0",2021,5,0.22632979108865,0.22657919967785
"BTS","Model 26.0",2021,6,0.395279882595296,0.395715469078998
"BTS","Model 26.0",2021,7,0.593585862614955,0.594239976295049
"BTS","Model 26.0",2021,8,0.765449090033958,0.766292591796284
"BTS","Model 26.0",2021,9,0.8794010945781,0.880370168005354
"BTS","Model 26.0",2021,10,0.942174014939817,0.943212262228064
"BTS","Model 26.0",2021,11,0.973266294831152,0.974338804872108
"BTS","Model 26.0",2021,12,0.987856140678778,0.988944728288895
"BTS","Model 26.0",2021,13,0.994528382139142,0.995624322357687
"BTS","Model 26.0",2021,14,0.997543786591172,0.998643049694286
"BTS","Model 26.0",2021,15,0.998899243224643,1
"BTS","Model 26.0",2022,1,0.0465939414997089,0.0466023620538362
"BTS","Model 26.0",2022,2,0.0225846930731552,0.022588774625914
"BTS","Model 26.0",2022,3,0.0565266737900462,0.0565368894082353
"BTS","Model 26.0",2022,4,0.134461765598883,0.134486065809143
"BTS","Model 26.0",2022,5,0.287145585344011,0.287197478892098
"BTS","Model 26.0",2022,6,0.510872271688307,0.510964597589002
"BTS","Model 26.0",2022,7,0.730326503713042,0.730458489839502
"BTS","Model 26.0",2022,8,0.875344495308692,0.875502689388554
"BTS","Model 26.0",2022,9,0.94793768250721,0.948108995779019
"BTS","Model 26.0",2022,10,0.979257931761267,0.979434905293738
"BTS","Model 26.0",2022,11,0.991897241493391,0.992076499228235
"BTS","Model 26.0",2022,12,0.996859409030603,0.997039563538696
"BTS","Model 26.0",2022,13,0.998786439716394,0.998966942481485
"BTS","Model 26.0",2022,14,0.999531621978295,0.999712259414276
"BTS","Model 26.0",2022,15,0.999819310572337,1
"BTS","Model 26.0",2023,1,0.0552010425043055,0.0554412078766163
"BTS","Model 26.0",2023,2,0.0305396068537662,0.0306724767366075
"BTS","Model 26.0",2023,3,0.0587744900250874,0.0590302025377297
"BTS","Model 26.0",2023,4,0.110147583451862,0.110626806926432
"BTS","Model 26.0",2023,5,0.197024812895373,0.197882016589303
"BTS","Model 26.0",2023,6,0.327227015562663,0.328650695161044
"BTS","Model 26.0",2023,7,0.490872655356002,0.493008314551597
"BTS","Model 26.0",2023,8,0.656498045990666,0.659354298164244
"BTS","Model 26.0",2023,9,0.791165857976147,0.794608014758342
"BTS","Model 26.0",2023,10,0.882488299293792,0.886327776255541
"BTS","Model 26.0",2023,11,0.937053072627857,0.941129946720318
"BTS","Model 26.0",2023,12,0.967222565537367,0.971430699243203
"BTS","Model 26.0",2023,13,0.983191656577688,0.987469267643393
"BTS","Model 26.0",2023,14,0.991449421802433,0.995762960255913
"BTS","Model 26.0",2023,15,0.995668107144324,1
"BTS","Model 26.0",2024,1,0.0562761885087513,0.0563362598175665
"BTS","Model 26.0",2024,2,0.0507143299267906,0.0507684642996952
"BTS","Model 26.0",2024,3,0.101760997058557,0.101869620553531
"BTS","Model 26.0",2024,4,0.193704373652431,0.193911140947034
"BTS","Model 26.0",2024,5,0.337506644728548,0.337866911946707
"BTS","Model 26.0",2024,6,0.519307057476741,0.519861385256326
"BTS","Model 26.0",2024,7,0.696134691715702,0.696877771926909
"BTS","Model 26.0",2024,8,0.829296639585139,0.830181861840874
"BTS","Model 26.0",2024,9,0.911520450316493,0.912493441343662
"BTS","Model 26.0",2024,10,0.95622936132616,0.957250076317428
"BTS","Model 26.0",2024,11,0.978870445179185,0.979915328110324
"BTS","Model 26.0",2024,12,0.989923468355923,0.990980149697477
"BTS","Model 26.0",2024,13,0.995222792687246,0.99628513072583
"BTS","Model 26.0",2024,14,0.997741520555375,0.998806547178307
"BTS","Model 26.0",2024,15,0.998933700799278,1
"ATS","Model 23.2",1994,1,0.779827,0.673402473144278
"ATS","Model 23.2",1994,2,0.6636,0.573037200787538
"ATS","Model 23.2",1994,3,0.660208,0.570108113709371
"ATS","Model 23.2",1994,4,0.790687,0.68278038755138
"ATS","Model 23.2",1994,5,0.893068,0.771189250803081
"ATS","Model 23.2",1994,6,0.928718,0.801974025076854
"ATS","Model 23.2",1994,7,1.01958,0.880435908949604
"ATS","Model 23.2",1994,8,1.15804,1
"ATS","Model 23.2",1994,9,1.15804,1
"ATS","Model 23.2",1994,10,1.15804,1
"ATS","Model 23.2",1994,11,1.15804,1
"ATS","Model 23.2",1994,12,1.15804,1
"ATS","Model 23.2",1994,13,1.15804,1
"ATS","Model 23.2",1994,14,1.15804,1
"ATS","Model 23.2",1994,15,1.15804,1
"ATS","Model 23.2",1995,1,0.747433,0.643878087230688
"ATS","Model 23.2",1995,2,0.669549,0.576784714385397
"ATS","Model 23.2",1995,3,0.673335,0.58004617385836
"ATS","Model 23.2",1995,4,0.785701,0.676844154613509
"ATS","Model 23.2",1995,5,0.881377,0.75926449178605
"ATS","Model 23.2",1995,6,0.930194,0.801318022449454
"ATS","Model 23.2",1995,7,1.02578,0.883660828889674
"ATS","Model 23.2",1995,8,1.16083,1
"ATS","Model 23.2",1995,9,1.16083,1
"ATS","Model 23.2",1995,10,1.16083,1
"ATS","Model 23.2",1995,11,1.16083,1
"ATS","Model 23.2",1995,12,1.16083,1
"ATS","Model 23.2",1995,13,1.16083,1
"ATS","Model 23.2",1995,14,1.16083,1
"ATS","Model 23.2",1995,15,1.16083,1
"ATS","Model 23.2",1996,1,0.719352,0.61765508951187
"ATS","Model 23.2",1996,2,0.673118,0.57795732623535
"ATS","Model 23.2",1996,3,0.676952,0.581249302365518
"ATS","Model 23.2",1996,4,0.786671,0.675457004250204
"ATS","Model 23.2",1996,5,0.875793,0.751979564676083
"ATS","Model 23.2",1996,6,0.925457,0.794622418752415
"ATS","Model 23.2",1996,7,1.02547,0.880496286437986
"ATS","Model 23.2",1996,8,1.16465,1
"ATS","Model 23.2",1996,9,1.16465,1
"ATS","Model 23.2",1996,10,1.16465,1
"ATS","Model 23.2",1996,11,1.16465,1
"ATS","Model 23.2",1996,12,1.16465,1
"ATS","Model 23.2",1996,13,1.16465,1
"ATS","Model 23.2",1996,14,1.16465,1
"ATS","Model 23.2",1996,15,1.16465,1
"ATS","Model 23.2",1997,1,0.690216,0.59505483136768
"ATS","Model 23.2",1997,2,0.69969,0.603222636043865
"ATS","Model 23.2",1997,3,0.698192,0.601931167666736
"ATS","Model 23.2",1997,4,0.786481,0.678047623974067
"ATS","Model 23.2",1997,5,0.888951,0.766389923442996
"ATS","Model 23.2",1997,6,0.926293,0.798583523001586
"ATS","Model 23.2",1997,7,1.03085,0.888725084488585
"ATS","Model 23.2",1997,8,1.15992,1
"ATS","Model 23.2",1997,9,1.15992,1
"ATS","Model 23.2",1997,10,1.15992,1
"ATS","Model 23.2",1997,11,1.15992,1
"ATS","Model 23.2",1997,12,1.15992,1
"ATS","Model 23.2",1997,13,1.15992,1
"ATS","Model 23.2",1997,14,1.15992,1
"ATS","Model 23.2",1997,15,1.15992,1
"ATS","Model 23.2",1998,1,0.660177,0.572990730454104
"ATS","Model 23.2",1998,2,0.679865,0.590078634911818
"ATS","Model 23.2",1998,3,0.737745,0.640314713234273
"ATS","Model 23.2",1998,4,0.822369,0.713762845438134
"ATS","Model 23.2",1998,5,0.893927,0.775870538814054
"ATS","Model 23.2",1998,6,0.938509,0.814564817386474
"ATS","Model 23.2",1998,7,1.05009,0.911409873628663
"ATS","Model 23.2",1998,8,1.15216,1
"ATS","Model 23.2",1998,9,1.15216,1
"ATS","Model 23.2",1998,10,1.15216,1
"ATS","Model 23.2",1998,11,1.15216,1
"ATS","Model 23.2",1998,12,1.15216,1
"ATS","Model 23.2",1998,13,1.15216,1
"ATS","Model 23.2",1998,14,1.15216,1
"ATS","Model 23.2",1998,15,1.15216,1
"ATS","Model 23.2",1999,1,0.632461,0.552560719902149
"ATS","Model 23.2",1999,2,0.656339,0.573422156211777
"ATS","Model 23.2",1999,3,0.777616,0.679377948628342
"ATS","Model 23.2",1999,4,0.861695,0.752835051546392
"ATS","Model 23.2",1999,5,0.903359,0.78923554080028
"ATS","Model 23.2",1999,6,0.941523,0.822578193255286
"ATS","Model 23.2",1999,7,1.07024,0.935034073038616
"ATS","Model 23.2",1999,8,1.1446,1
"ATS","Model 23.2",1999,9,1.1446,1
"ATS","Model 23.2",1999,10,1.1446,1
"ATS","Model 23.2",1999,11,1.1446,1
"ATS","Model 23.2",1999,12,1.1446,1
"ATS","Model 23.2",1999,13,1.1446,1
"ATS","Model 23.2",1999,14,1.1446,1
"ATS","Model 23.2",1999,15,1.1446,1
"ATS","Model 23.2",2000,1,0.610939,0.535174365128726
"ATS","Model 23.2",2000,2,0.63737,0.558327566421682
"ATS","Model 23.2",2000,3,0.772828,0.676986956559825
"ATS","Model 23.2",2000,4,0.906889,0.794422593445868
"ATS","Model 23.2",2000,5,0.916736,0.803048433298002
"ATS","Model 23.2",2000,6,0.960904,0.841739008558389
"ATS","Model 23.2",2000,7,1.06174,0.930069991327733
"ATS","Model 23.2",2000,8,1.14157,1
"ATS","Model 23.2",2000,9,1.14157,1
"ATS","Model 23.2",2000,10,1.14157,1
"ATS","Model 23.2",2000,11,1.14157,1
"ATS","Model 23.2",2000,12,1.14157,1
"ATS","Model 23.2",2000,13,1.14157,1
"ATS","Model 23.2",2000,14,1.14157,1
"ATS","Model 23.2",2000,15,1.14157,1
"ATS","Model 23.2",2001,1,0.594803,0.523921641166574
"ATS","Model 23.2",2001,2,0.647819,0.570619841626369
"ATS","Model 23.2",2001,3,0.780607,0.687583789164002
"ATS","Model 23.2",2001,4,0.899674,0.79246183794449
"ATS","Model 23.2",2001,5,0.936158,0.824598120304063
"ATS","Model 23.2",2001,6,0.987187,0.869546107162047
"ATS","Model 23.2",2001,7,1.0714,0.943723630085705
"ATS","Model 23.2",2001,8,1.13529,1
"ATS","Model 23.2",2001,9,1.13529,1
"ATS","Model 23.2",2001,10,1.13529,1
"ATS","Model 23.2",2001,11,1.13529,1
"ATS","Model 23.2",2001,12,1.13529,1
"ATS","Model 23.2",2001,13,1.13529,1
"ATS","Model 23.2",2001,14,1.13529,1
"ATS","Model 23.2",2001,15,1.13529,1
"ATS","Model 23.2",2002,1,0.581216,0.514746751924048
"ATS","Model 23.2",2002,2,0.647533,0.573479581624791
"ATS","Model 23.2",2002,3,0.792253,0.701649057238759
"ATS","Model 23.2",2002,4,0.90167,0.798552868137416
"ATS","Model 23.2",2002,5,0.951588,0.842762126593041
"ATS","Model 23.2",2002,6,1.01013,0.894609123838708
"ATS","Model 23.2",2002,7,1.08254,0.958738143526432
"ATS","Model 23.2",2002,8,1.12913,1
"ATS","Model 23.2",2002,9,1.12913,1
"ATS","Model 23.2",2002,10,1.12913,1
"ATS","Model 23.2",2002,11,1.12913,1
"ATS","Model 23.2",2002,12,1.12913,1
"ATS","Model 23.2",2002,13,1.12913,1
"ATS","Model 23.2",2002,14,1.12913,1
"ATS","Model 23.2",2002,15,1.12913,1
"ATS","Model 23.2",2003,1,0.573528,0.506533834984897
"ATS","Model 23.2",2003,2,0.61274,0.541165456697225
"ATS","Model 23.2",2003,3,0.747603,0.660275025170897
"ATS","Model 23.2",2003,4,0.914063,0.807290728277957
"ATS","Model 23.2",2003,5,0.980903,0.866323106000389
"ATS","Model 23.2",2003,6,1.02571,0.905896172257255
"ATS","Model 23.2",2003,7,1.08734,0.960327133343931
"ATS","Model 23.2",2003,8,1.13226,1
"ATS","Model 23.2",2003,9,1.13226,1
"ATS","Model 23.2",2003,10,1.13226,1
"ATS","Model 23.2",2003,11,1.13226,1
"ATS","Model 23.2",2003,12,1.13226,1
"ATS","Model 23.2",2003,13,1.13226,1
"ATS","Model 23.2",2003,14,1.13226,1
"ATS","Model 23.2",2003,15,1.13226,1
"ATS","Model 23.2",2004,1,0.568591,0.501018618872646
"ATS","Model 23.2",2004,2,0.569457,0.501781701868936
"ATS","Model 23.2",2004,3,0.705005,0.621220932794065
"ATS","Model 23.2",2004,4,0.939106,0.827500947245059
"ATS","Model 23.2",2004,5,1.00895,0.889044560169887
"ATS","Model 23.2",2004,6,1.03745,0.91415756870831
"ATS","Model 23.2",2004,7,1.09248,0.962647704142325
"ATS","Model 23.2",2004,8,1.13487,1
"ATS","Model 23.2",2004,9,1.13487,1
"ATS","Model 23.2",2004,10,1.13487,1
"ATS","Model 23.2",2004,11,1.13487,1
"ATS","Model 23.2",2004,12,1.13487,1
"ATS","Model 23.2",2004,13,1.13487,1
"ATS","Model 23.2",2004,14,1.13487,1
"ATS","Model 23.2",2004,15,1.13487,1
"ATS","Model 23.2",2005,1,0.570988,0.498709964801342
"ATS","Model 23.2",2005,2,0.586288,0.512073227184195
"ATS","Model 23.2",2005,3,0.700597,0.611912518669264
"ATS","Model 23.2",2005,4,0.878501,0.767296690627375
"ATS","Model 23.2",2005,5,0.974398,0.851054649629235
"ATS","Model 23.2",2005,6,1.03269,0.901967805892063
"ATS","Model 23.2",2005,7,1.09712,0.958241988593189
"ATS","Model 23.2",2005,8,1.14493,1
"ATS","Model 23.2",2005,9,1.14493,1
"ATS","Model 23.2",2005,10,1.14493,1
"ATS","Model 23.2",2005,11,1.14493,1
"ATS","Model 23.2",2005,12,1.14493,1
"ATS","Model 23.2",2005,13,1.14493,1
"ATS","Model 23.2",2005,14,1.14493,1
"ATS","Model 23.2",2005,15,1.14493,1
"ATS","Model 23.2",2006,1,0.576511,0.499307997436386
"ATS","Model 23.2",2006,2,0.593519,0.514038384923178
"ATS","Model 23.2",2006,3,0.692857,0.600073617294001
"ATS","Model 23.2",2006,4,0.833034,0.721478928132199
"ATS","Model 23.2",2006,5,0.94104,0.815021392319551
"ATS","Model 23.2",2006,6,1.02452,0.887322235887132
"ATS","Model 23.2",2006,7,1.10158,0.95406280854307
"ATS","Model 23.2",2006,8,1.15462,1
"ATS","Model 23.2",2006,9,1.15462,1
"ATS","Model 23.2",2006,10,1.15462,1
"ATS","Model 23.2",2006,11,1.15462,1
"ATS","Model 23.2",2006,12,1.15462,1
"ATS","Model 23.2",2006,13,1.15462,1
"ATS","Model 23.2",2006,14,1.15462,1
"ATS","Model 23.2",2006,15,1.15462,1
"ATS","Model 23.2",2007,1,0.581589,0.504243144122977
"ATS","Model 23.2",2007,2,0.610452,0.529267637139216
"ATS","Model 23.2",2007,3,0.701948,0.608595531433427
"ATS","Model 23.2",2007,4,0.818576,0.709713106581469
"ATS","Model 23.2",2007,5,0.936147,0.811648271616712
"ATS","Model 23.2",2007,6,1.02924,0.892360779961678
"ATS","Model 23.2",2007,7,1.09497,0.949349309426994
"ATS","Model 23.2",2007,8,1.15339,1
"ATS","Model 23.2",2007,9,1.15339,1
"ATS","Model 23.2",2007,10,1.15339,1
"ATS","Model 23.2",2007,11,1.15339,1
"ATS","Model 23.2",2007,12,1.15339,1
"ATS","Model 23.2",2007,13,1.15339,1
"ATS","Model 23.2",2007,14,1.15339,1
"ATS","Model 23.2",2007,15,1.15339,1
"ATS","Model 23.2",2008,1,0.591275,0.510287302258546
"ATS","Model 23.2",2008,2,0.642399,0.554408782180183
"ATS","Model 23.2",2008,3,0.716687,0.618521459208948
"ATS","Model 23.2",2008,4,0.79557,0.686599753173788
"ATS","Model 23.2",2008,5,0.901181,0.777745078578764
"ATS","Model 23.2",2008,6,1.00123,0.864090238282228
"ATS","Model 23.2",2008,7,1.08198,0.933779806854174
"ATS","Model 23.2",2008,8,1.15871,1
"ATS","Model 23.2",2008,9,1.15871,1
"ATS","Model 23.2",2008,10,1.15871,1
"ATS","Model 23.2",2008,11,1.15871,1
"ATS","Model 23.2",2008,12,1.15871,1
"ATS","Model 23.2",2008,13,1.15871,1
"ATS","Model 23.2",2008,14,1.15871,1
"ATS","Model 23.2",2008,15,1.15871,1
"ATS","Model 23.2",2009,1,0.598763,0.516166100584473
"ATS","Model 23.2",2009,2,0.653878,0.563678212444613
"ATS","Model 23.2",2009,3,0.726661,0.626421096187997
"ATS","Model 23.2",2009,4,0.782305,0.674389234668368
"ATS","Model 23.2",2009,5,0.88366,0.761762728228824
"ATS","Model 23.2",2009,6,0.991686,0.85488698470716
"ATS","Model 23.2",2009,7,1.08291,0.933527008155032
"ATS","Model 23.2",2009,8,1.16002,1
"ATS","Model 23.2",2009,9,1.16002,1
"ATS","Model 23.2",2009,10,1.16002,1
"ATS","Model 23.2",2009,11,1.16002,1
"ATS","Model 23.2",2009,12,1.16002,1
"ATS","Model 23.2",2009,13,1.16002,1
"ATS","Model 23.2",2009,14,1.16002,1
"ATS","Model 23.2",2009,15,1.16002,1
"ATS","Model 23.2",2010,1,0.603255,0.522579220014207
"ATS","Model 23.2",2010,2,0.682423,0.591159756752543
"ATS","Model 23.2",2010,3,0.727189,0.629939014882448
"ATS","Model 23.2",2010,4,0.798704,0.691890018884596
"ATS","Model 23.2",2010,5,0.876879,0.75961035360973
"ATS","Model 23.2",2010,6,0.988445,0.856256172144355
"ATS","Model 23.2",2010,7,1.08806,0.942549247214955
"ATS","Model 23.2",2010,8,1.15438,1
"ATS","Model 23.2",2010,9,1.15438,1
"ATS","Model 23.2",2010,10,1.15438,1
"ATS","Model 23.2",2010,11,1.15438,1
"ATS","Model 23.2",2010,12,1.15438,1
"ATS","Model 23.2",2010,13,1.15438,1
"ATS","Model 23.2",2010,14,1.15438,1
"ATS","Model 23.2",2010,15,1.15438,1
"ATS","Model 23.2",2011,1,0.606581,0.527113385936251
"ATS","Model 23.2",2011,2,0.707004,0.614380061872154
"ATS","Model 23.2",2011,3,0.734707,0.638453717543189
"ATS","Model 23.2",2011,4,0.784205,0.681467030484202
"ATS","Model 23.2",2011,5,0.8712,0.757064896242483
"ATS","Model 23.2",2011,6,0.991483,0.861589732003198
"ATS","Model 23.2",2011,7,1.09875,0.954803781848517
"ATS","Model 23.2",2011,8,1.15076,1
"ATS","Model 23.2",2011,9,1.15076,1
"ATS","Model 23.2",2011,10,1.15076,1
"ATS","Model 23.2",2011,11,1.15076,1
"ATS","Model 23.2",2011,12,1.15076,1
"ATS","Model 23.2",2011,13,1.15076,1
"ATS","Model 23.2",2011,14,1.15076,1
"ATS","Model 23.2",2011,15,1.15076,1
"ATS","Model 23.2",2012,1,0.606753,0.529508325479108
"ATS","Model 23.2",2012,2,0.739491,0.645347680385381
"ATS","Model 23.2",2012,3,0.741748,0.647317345620833
"ATS","Model 23.2",2012,4,0.769088,0.671176737529235
"ATS","Model 23.2",2012,5,0.866421,0.756118441721646
"ATS","Model 23.2",2012,6,0.99685,0.869942751422488
"ATS","Model 23.2",2012,7,1.11261,0.970965546130485
"ATS","Model 23.2",2012,8,1.14588,1
"ATS","Model 23.2",2012,9,1.14588,1
"ATS","Model 23.2",2012,10,1.14588,1
"ATS","Model 23.2",2012,11,1.14588,1
"ATS","Model 23.2",2012,12,1.14588,1
"ATS","Model 23.2",2012,13,1.14588,1
"ATS","Model 23.2",2012,14,1.14588,1
"ATS","Model 23.2",2012,15,1.14588,1
"ATS","Model 23.2",2013,1,0.597235,0.525961902581219
"ATS","Model 23.2",2013,2,0.75218,0.662416006904387
"ATS","Model 23.2",2013,3,0.763654,0.672520717563033
"ATS","Model 23.2",2013,4,0.813857,0.716732569506213
"ATS","Model 23.2",2013,5,0.906058,0.797930445350547
"ATS","Model 23.2",2013,6,1.03659,0.912884959181337
"ATS","Model 23.2",2013,7,1.13551,1
"ATS","Model 23.2",2013,8,1.12436,0.990180623684512
"ATS","Model 23.2",2013,9,1.12436,0.990180623684512
"ATS","Model 23.2",2013,10,1.12436,0.990180623684512
"ATS","Model 23.2",2013,11,1.12436,0.990180623684512
"ATS","Model 23.2",2013,12,1.12436,0.990180623684512
"ATS","Model 23.2",2013,13,1.12436,0.990180623684512
"ATS","Model 23.2",2013,14,1.12436,0.990180623684512
"ATS","Model 23.2",2013,15,1.12436,0.990180623684512
"ATS","Model 23.2",2014,1,0.583093,0.498954331139882
"ATS","Model 23.2",2014,2,0.77811,0.665830930234548
"ATS","Model 23.2",2014,3,0.775808,0.663861102316388
"ATS","Model 23.2",2014,4,0.856758,0.733130246527986
"ATS","Model 23.2",2014,5,0.938319,0.802922225169643
"ATS","Model 23.2",2014,6,1.07833,0.922730034313684
"ATS","Model 23.2",2014,7,1.16863,1
"ATS","Model 23.2",2014,8,1.10262,0.94351505609132
"ATS","Model 23.2",2014,9,1.10262,0.94351505609132
"ATS","Model 23.2",2014,10,1.10262,0.94351505609132
"ATS","Model 23.2",2014,11,1.10262,0.94351505609132
"ATS","Model 23.2",2014,12,1.10262,0.94351505609132
"ATS","Model 23.2",2014,13,1.10262,0.94351505609132
"ATS","Model 23.2",2014,14,1.10262,0.94351505609132
"ATS","Model 23.2",2014,15,1.10262,0.94351505609132
"ATS","Model 23.2",2015,1,0.568097,0.48148710038309
"ATS","Model 23.2",2015,2,0.710783,0.602419737600434
"ATS","Model 23.2",2015,3,0.804617,0.68194816422009
"ATS","Model 23.2",2015,4,0.908136,0.769685052717226
"ATS","Model 23.2",2015,5,0.971077,0.823030308166932
"ATS","Model 23.2",2015,6,1.08829,0.92237346170797
"ATS","Model 23.2",2015,7,1.17988,1
"ATS","Model 23.2",2015,8,1.09614,0.929026680679391
"ATS","Model 23.2",2015,9,1.09614,0.929026680679391
"ATS","Model 23.2",2015,10,1.09614,0.929026680679391
"ATS","Model 23.2",2015,11,1.09614,0.929026680679391
"ATS","Model 23.2",2015,12,1.09614,0.929026680679391
"ATS","Model 23.2",2015,13,1.09614,0.929026680679391
"ATS","Model 23.2",2015,14,1.09614,0.929026680679391
"ATS","Model 23.2",2015,15,1.09614,0.929026680679391
"ATS","Model 23.2",2016,1,0.557499,0.484537363764362
"ATS","Model 23.2",2016,2,0.633795,0.550848267830138
"ATS","Model 23.2",2016,3,0.786554,0.683615220149837
"ATS","Model 23.2",2016,4,0.957991,0.832615724243425
"ATS","Model 23.2",2016,5,0.977532,0.84959933251056
"ATS","Model 23.2",2016,6,1.0708,0.930661057901232
"ATS","Model 23.2",2016,7,1.15058,1
"ATS","Model 23.2",2016,8,1.10816,0.963131637956509
"ATS","Model 23.2",2016,9,1.10816,0.963131637956509
"ATS","Model 23.2",2016,10,1.10816,0.963131637956509
"ATS","Model 23.2",2016,11,1.10816,0.963131637956509
"ATS","Model 23.2",2016,12,1.10816,0.963131637956509
"ATS","Model 23.2",2016,13,1.10816,0.963131637956509
"ATS","Model 23.2",2016,14,1.10816,0.963131637956509
"ATS","Model 23.2",2016,15,1.10816,0.963131637956509
"ATS","Model 23.2",2017,1,0.552107,0.482568831395857
"ATS","Model 23.2",2017,2,0.628157,0.549040293680622
"ATS","Model 23.2",2017,3,0.743128,0.649530635433966
"ATS","Model 23.2",2017,4,0.860584,0.752192990123241
"ATS","Model 23.2",2017,5,0.958578,0.837844594004021
"ATS","Model 23.2",2017,6,1.0695,0.934795909448475
"ATS","Model 23.2",2017,7,1.1441,1
"ATS","Model 23.2",2017,8,1.13048,0.988095446202255
"ATS","Model 23.2",2017,9,1.13048,0.988095446202255
"ATS","Model 23.2",2017,10,1.13048,0.988095446202255
"ATS","Model 23.2",2017,11,1.13048,0.988095446202255
"ATS","Model 23.2",2017,12,1.13048,0.988095446202255
"ATS","Model 23.2",2017,13,1.13048,0.988095446202255
"ATS","Model 23.2",2017,14,1.13048,0.988095446202255
"ATS","Model 23.2",2017,15,1.13048,0.988095446202255
"ATS","Model 23.2",2018,1,0.545315,0.476199416665211
"ATS","Model 23.2",2018,2,0.614896,0.53696141956442
"ATS","Model 23.2",2018,3,0.706928,0.617328885551112
"ATS","Model 23.2",2018,4,0.801593,0.699995633721641
"ATS","Model 23.2",2018,5,0.956674,0.835420996559373
"ATS","Model 23.2",2018,6,1.06956,0.933999336325689
"ATS","Model 23.2",2018,7,1.14389,0.998908430410256
"ATS","Model 23.2",2018,8,1.14514,1
"ATS","Model 23.2",2018,9,1.14514,1
"ATS","Model 23.2",2018,10,1.14514,1
"ATS","Model 23.2",2018,11,1.14514,1
"ATS","Model 23.2",2018,12,1.14514,1
"ATS","Model 23.2",2018,13,1.14514,1
"ATS","Model 23.2",2018,14,1.14514,1
"ATS","Model 23.2",2018,15,1.14514,1
"ATS","Model 23.2",2019,1,0.533456,0.467116162589097
"ATS","Model 23.2",2019,2,0.605046,0.529803330939913
"ATS","Model 23.2",2019,3,0.705667,0.617911244986953
"ATS","Model 23.2",2019,4,0.830235,0.726988143815345
"ATS","Model 23.2",2019,5,0.969864,0.849253077879547
"ATS","Model 23.2",2019,6,1.08015,0.945824066128439
"ATS","Model 23.2",2019,7,1.13942,0.99772333234094
"ATS","Model 23.2",2019,8,1.14202,1
"ATS","Model 23.2",2019,9,1.14202,1
"ATS","Model 23.2",2019,10,1.14202,1
"ATS","Model 23.2",2019,11,1.14202,1
"ATS","Model 23.2",2019,12,1.14202,1
"ATS","Model 23.2",2019,13,1.14202,1
"ATS","Model 23.2",2019,14,1.14202,1
"ATS","Model 23.2",2019,15,1.14202,1
"ATS","Model 23.2",2020,1,0.523678,0.458092847083111
"ATS","Model 23.2",2020,2,0.5896,0.515758811025482
"ATS","Model 23.2",2020,3,0.703815,0.615669585450983
"ATS","Model 23.2",2020,4,0.857903,0.750459686660777
"ATS","Model 23.2",2020,5,0.975918,0.853694551116632
"ATS","Model 23.2",2020,6,1.07182,0.937585835877428
"ATS","Model 23.2",2020,7,1.13194,0.990176439199769
"ATS","Model 23.2",2020,8,1.14317,1
"ATS","Model 23.2",2020,9,1.14317,1
"ATS","Model 23.2",2020,10,1.14317,1
"ATS","Model 23.2",2020,11,1.14317,1
"ATS","Model 23.2",2020,12,1.14317,1
"ATS","Model 23.2",2020,13,1.14317,1
"ATS","Model 23.2",2020,14,1.14317,1
"ATS","Model 23.2",2020,15,1.14317,1
"ATS","Model 23.2",2021,1,0.515318,0.450307155902374
"ATS","Model 23.2",2021,2,0.573087,0.500788206611498
"ATS","Model 23.2",2021,3,0.696385,0.608531331649729
"ATS","Model 23.2",2021,4,0.887904,0.77588891704606
"ATS","Model 23.2",2021,5,0.980593,0.856884574045108
"ATS","Model 23.2",2021,6,1.06451,0.930214878055174
"ATS","Model 23.2",2021,7,1.12724,0.985031065127537
"ATS","Model 23.2",2021,8,1.14437,1
"ATS","Model 23.2",2021,9,1.14437,1
"ATS","Model 23.2",2021,10,1.14437,1
"ATS","Model 23.2",2021,11,1.14437,1
"ATS","Model 23.2",2021,12,1.14437,1
"ATS","Model 23.2",2021,13,1.14437,1
